,angle_three_vertices_0,angle_three_vertices_1,angle_three_vertices_2,angle_three_vertices_3,angle_three_vertices_4,angle_three_vertices_5,angle_three_vertices_6,angle_three_vertices_7,angle_three_vertices_8,angle_three_vertices_9,barycenter_vertice_0,barycenter_vertice_1,barycenter_vertice_2,barycenter_vertice_3,barycenter_vertice_4,barycenter_vertice_5,barycenter_vertice_6,barycenter_vertice_7,barycenter_vertice_8,barycenter_vertice_9,bounding_box_0,bounding_box_1,bounding_box_2,bounding_box_3,bounding_box_4,bounding_box_5,bounding_box_6,bounding_box_7,bounding_box_8,bounding_box_9,bounding_box_10,bounding_box_11,bounding_box_12,bounding_box_13,bounding_box_14,bounding_box_15,bounding_box_16,bounding_box_17,bounding_box_18,bounding_box_19,bounding_box_20,bounding_box_21,bounding_box_22,bounding_box_23,bounding_box_ratio,bounding_box_volume,classification,compactness,cube_volume_tetrahedron_0,cube_volume_tetrahedron_1,cube_volume_tetrahedron_2,cube_volume_tetrahedron_3,cube_volume_tetrahedron_4,cube_volume_tetrahedron_5,cube_volume_tetrahedron_6,cube_volume_tetrahedron_7,cube_volume_tetrahedron_8,cube_volume_tetrahedron_9,diameter,eccentricity,file_name,n_quads,n_triangles,n_vertices,square_area_triangle_0,square_area_triangle_1,square_area_triangle_2,square_area_triangle_3,square_area_triangle_4,square_area_triangle_5,square_area_triangle_6,square_area_triangle_7,square_area_triangle_8,square_area_triangle_9,surface_area,two_vertices_0,two_vertices_1,two_vertices_2,two_vertices_3,two_vertices_4,two_vertices_5,two_vertices_6,two_vertices_7,two_vertices_8,two_vertices_9,volume
0,0.09090909,0.37272727,0.13636364,0.15454546,0.036363635,0.09090909,0.054545455,0.045454547,0.009090909,0.009090909,0.056689340621232986,0.13378684222698212,0.13605442643165588,0.16099773347377777,0.1972789168357849,0.12244898080825806,0.10204081982374191,0.02947845868766308,0.05895691737532616,0.0022675737272948027,-0.5580638647079468,-0.34402862191200256,-0.30556461215019226,0.5689411759376526,-0.34402862191200256,-0.30556461215019226,0.5689411759376526,-0.34402862191200256,0.16650092601776123,-0.5580638647079468,-0.34402862191200256,0.16650092601776123,-0.5580638647079468,0.3054884672164917,-0.30556461215019226,0.5689411759376526,0.3054884672164917,-0.30556461215019226,0.5689411759376526,0.3054884672164917,0.16650092601776123,-0.5580638647079468,0.3054884672164917,0.16650092601776123,2.3873910903930664,0.34555625915527344,,27.09356061059062,0.14492753148078918,0.15942029654979706,0.1666666716337204,0.24637681245803833,0.15217390656471252,0.06521739065647125,0.043478261679410934,0.007246376946568489,0.007246376946568489,0.007246376946568489,1.179446157821307,4.4372145908310126,data\benchmark\db\0\m0\m0.off,0,1000.0,552.0,0.06818182021379471,0.14204545319080353,0.22727273404598236,0.27272728085517883,0.14772726595401764,0.09090909361839294,0.022727273404598236,0.017045455053448677,0.005681818351149559,0.005681818351149559,0.6741752718494813,0.056689340621232986,0.18367347121238708,0.2063492089509964,0.2222222238779068,0.14058956503868103,0.11791383475065231,0.04988662153482437,0.013605441898107529,0.006802720949053764,0.0022675737272948027,0.01
1,0.28318584,0.18584071,0.18584071,0.097345136,0.07964602,0.044247787,0.061946902,0.03539823,0.017699115,0.0088495575,0.11674008518457413,0.11453744769096375,0.2929515540599823,0.1850220263004303,0.13436123728752136,0.037444934248924255,0.046255506575107574,0.033039648085832596,0.037444934248924255,0.0022026430815458298,-0.5485206842422485,-0.2196062207221985,-0.18834824860095978,0.45720601081848145,-0.2196062207221985,-0.18834824860095978,0.45720601081848145,-0.2196062207221985,0.1703645884990692,-0.5485206842422485,-0.2196062207221985,0.1703645884990692,-0.5485206842422485,0.20280225574970245,-0.18834824860095978,0.45720601081848145,0.20280225574970245,-0.18834824860095978,0.45720601081848145,0.20280225574970245,0.1703645884990692,-0.5485206842422485,0.20280225574970245,0.1703645884990692,2.8037097454071045,0.15239106118679047,,6.793346047648307,0.056338027119636536,0.1619718372821808,0.26760563254356384,0.23239436745643616,0.2042253464460373,0.056338027119636536,0.0,0.014084506779909134,0.0,0.007042253389954567,1.0274884706211675,3.7337648013902283,data\benchmark\db\0\m1\m1.off,0,1000.0,568.0,0.049723755568265915,0.1270718276500702,0.13812154531478882,0.2983425557613373,0.12154696136713028,0.12154696136713028,0.09944751113653183,0.016574585810303688,0.0220994483679533,0.005524862091988325,0.5057519272349773,0.09911894053220749,0.27753305435180664,0.22026431560516357,0.18722467124462128,0.10132158547639847,0.04845815151929855,0.026431718841195107,0.033039648085832596,0.0044052861630916595,0.0022026430815458298,0.012975923125983682
2,0.16513762,0.26605505,0.22018349,0.04587156,0.07339449,0.07339449,0.08256881,0.018348623,0.04587156,0.0091743115,0.18993134796619415,0.2448512613773346,0.15102975070476532,0.03661327064037323,0.09610983729362488,0.18993134796619415,0.029748283326625824,0.020594965666532516,0.03890160098671913,0.002288329415023327,-0.4761448800563812,-0.3997023403644562,-0.08789046108722687,0.5234752893447876,-0.3997023403644562,-0.08789046108722687,0.5234752893447876,-0.3997023403644562,0.10838110744953156,-0.4761448800563812,-0.3997023403644562,0.10838110744953156,-0.4761448800563812,0.5373703241348267,-0.08789046108722687,0.5234752893447876,0.5373703241348267,-0.08789046108722687,0.5234752893447876,0.5373703241348267,0.10838110744953156,-0.4761448800563812,0.5373703241348267,0.10838110744953156,5.093046188354492,0.18385086953639984,,88.07234636723592,0.14705882966518402,0.23529411852359772,0.20588235557079315,0.14705882966518402,0.10294117778539658,0.08088235557079315,0.036764707416296005,0.029411764815449715,0.007352941203862429,0.007352941203862429,1.1652989861371723,3.4329984348134475,data\benchmark\db\0\m10\m10.off,0,998.0,547.0,0.20000000298023224,0.18857142329216003,0.21142856776714325,0.17142857611179352,0.1314285695552826,0.04571428522467613,0.034285712987184525,0.0057142856530845165,0.0057142856530845165,0.0057142856530845165,0.9986898745857133,0.16247139871120453,0.18993134796619415,0.15560640394687653,0.22883294522762299,0.11212814599275589,0.08924484997987747,0.03432494401931763,0.018306635320186615,0.006864988710731268,0.002288329415023327,0.01
3,0.25742576,0.24752475,0.11881188,0.0990099,0.05940594,0.06930693,0.05940594,0.03960396,0.03960396,0.00990099,0.2698019742965698,0.29950493574142456,0.06188118830323219,0.05693069472908974,0.08415841311216354,0.13613861799240112,0.03465346619486809,0.029702970758080482,0.024752475321292877,0.002475247485563159,-0.4848613440990448,-0.2966002821922302,-0.036079321056604385,0.5277537703514099,-0.2966002821922302,-0.036079321056604385,0.5277537703514099,-0.2966002821922302,0.03927759453654289,-0.4848613440990448,-0.2966002821922302,0.03927759453654289,-0.4848613440990448,0.2385443150997162,-0.036079321056604385,0.5277537703514099,0.2385443150997162,-0.036079321056604385,0.5277537703514099,0.2385443150997162,0.03927759453654289,-0.4848613440990448,0.2385443150997162,0.03927759453654289,13.437586784362793,0.04083557054400444,,16.662281522374904,0.2222222238779068,0.2222222238779068,0.1825396865606308,0.1349206417798996,0.1190476194024086,0.0476190485060215,0.0396825410425663,0.01587301678955555,0.007936508394777775,0.007936508394777775,1.0126357950018878,2.83784210047537,data\benchmark\db\0\m11\m11.off,0,1000.0,506.0,0.24223601818084717,0.22981366515159607,0.17391304671764374,0.11801242083311081,0.12422360479831696,0.09316769987344742,0.012422360479831696,0.0,0.0,0.006211180239915848,0.5733180483444658,0.2772277295589447,0.1683168262243271,0.17079207301139832,0.21287128329277039,0.11386138945817947,0.027227722108364105,0.017326733097434044,0.007425742689520121,0.002475247485563159,0.002475247485563159,0.01
4,0.22115384,0.28846154,0.125,0.01923077,0.13461539,0.10576923,0.03846154,0.03846154,0.01923077,0.009615385,0.014319809153676033,0.17661097645759583,0.30310261249542236,0.07875894755125046,0.09069212526082993,0.12649165093898773,0.10978519916534424,0.06682577729225159,0.03102625347673893,0.00238663493655622,-0.5163220763206482,-0.3240817189216614,-0.1645539253950119,0.4822065234184265,-0.3240817189216614,-0.1645539253950119,0.4822065234184265,-0.3240817189216614,0.2268034964799881,-0.5163220763206482,-0.3240817189216614,0.2268034964799881,-0.5163220763206482,0.26615065336227417,-0.1645539253950119,0.4822065234184265,0.26615065336227417,-0.1645539253950119,0.4822065234184265,0.26615065336227417,0.2268034964799881,-0.5163220763206482,0.26615065336227417,0.2268034964799881,2.5514492988586426,0.23065194487571716,,13.389599684008159,0.09923664480447769,0.06870228797197342,0.20610687136650085,0.19847328960895538,0.16030533611774445,0.06106870248913765,0.06106870248913765,0.08396946638822556,0.05343511328101158,0.007633587811142206,1.0039518242704006,2.864384186150608,data\benchmark\db\0\m12\m12.off,0,1000.0,524.0,0.08982036262750626,0.13173653185367584,0.13772454857826233,0.14371258020401,0.1796407252550125,0.13772454857826233,0.08383233845233917,0.06586826592683792,0.023952096700668335,0.005988024175167084,0.5330156845367383,0.10023866593837738,0.16945107281208038,0.1742243468761444,0.21957039833068848,0.16945107281208038,0.08114558458328247,0.028639618307352066,0.03341288864612579,0.021479712799191475,0.00238663493655622,0.01
5,0.13333334,0.2888889,0.22222222,0.08888889,0.06666667,0.055555556,0.055555556,0.055555556,0.022222223,0.011111111,0.28650137782096863,0.3140496015548706,0.14049586653709412,0.11294765770435333,0.03581267222762108,0.03305784985423088,0.04407713562250137,0.013774104416370392,0.01652892492711544,0.002754820976406336,-0.48926711082458496,-0.2089328169822693,-0.11713853478431702,0.5102052688598633,-0.2089328169822693,-0.11713853478431702,0.5102052688598633,-0.2089328169822693,0.059410154819488525,-0.48926711082458496,-0.2089328169822693,0.059410154819488525,-0.48926711082458496,0.36446547508239746,-0.11713853478431702,0.5102052688598633,0.36446547508239746,-0.11713853478431702,0.5102052688598633,0.36446547508239746,0.059410154819488525,-0.48926711082458496,0.36446547508239746,0.059410154819488525,5.6611714363098145,0.10117930173873901,,1.0748362946152241,0.13274335861206055,0.24778760969638824,0.20353981852531433,0.16814158856868744,0.09734513610601425,0.03539822995662689,0.05309734493494034,0.03539822995662689,0.017699114978313446,0.008849557489156723,1.000123011982896,2.0037740166368856,data\benchmark\db\0\m13\m13.off,0,996.0,454.0,0.35172414779663086,0.2827586233615875,0.13793103396892548,0.08965517580509186,0.04827586188912392,0.04827586188912392,0.013793103396892548,0.02068965509533882,0.0,0.006896551698446274,0.35205971782056644,0.19834710657596588,0.22589531540870667,0.1487603336572647,0.12121212482452393,0.08815427124500275,0.08539944887161255,0.09366390854120255,0.024793388321995735,0.011019283905625343,0.002754820976406336,0.018946419831200018
6,0.13636364,0.3090909,0.13636364,0.11818182,0.045454547,0.08181818,0.027272727,0.07272727,0.06363636,0.009090909,0.18409091234207153,0.3545454442501068,0.16590909659862518,0.09090909361839294,0.11363636702299118,0.036363635212183,0.0181818176060915,0.015909090638160706,0.0181818176060915,0.0022727272007614374,-0.4016323387622833,-0.48676797747612,-0.18909630179405212,0.3402412533760071,-0.48676797747612,-0.18909630179405212,0.3402412533760071,-0.48676797747612,0.0981128066778183,-0.4016323387622833,-0.48676797747612,0.0981128066778183,-0.4016323387622833,0.48663753271102905,-0.18909630179405212,0.3402412533760071,0.48663753271102905,-0.18909630179405212,0.3402412533760071,0.48663753271102905,0.0981128066778183,-0.4016323387622833,0.48663753271102905,0.0981128066778183,3.3891875743865967,0.20740626752376556,,11.528529317745276,0.18978102505207062,0.32116788625717163,0.18978102505207062,0.08759123831987381,0.10948905348777771,0.051094889640808105,0.014598540030419827,0.021897809579968452,0.007299270015209913,0.007299270015209913,1.062051136869819,2.3115098432161947,data\benchmark\db\0\m14\m14.off,0,998.0,551.0,0.20454545319080353,0.3125,0.1931818127632141,0.1875,0.0625,0.028409091755747795,0.0,0.0,0.005681818351149559,0.005681818351149559,0.5070787689029057,0.22727273404598236,0.23636363446712494,0.23863635957241058,0.15000000596046448,0.09772727638483047,0.034090910106897354,0.004545454401522875,0.006818181835114956,0.0022727272007614374,0.0022727272007614374,0.01
7,0.17821783,0.28712872,0.12871288,0.07920792,0.089108914,0.07920792,0.07920792,0.04950495,0.01980198,0.00990099,0.18316832184791565,0.3366336524486542,0.05693069472908974,0.06188118830323219,0.09405940771102905,0.15346534550189972,0.047029703855514526,0.03465346619486809,0.029702970758080482,0.002475247485563159,-0.5121827125549316,-0.3144555687904358,-0.04002774879336357,0.5628846883773804,-0.3144555687904358,-0.04002774879336357,0.5628846883773804,-0.3144555687904358,0.04096141457557678,-0.5121827125549316,-0.3144555687904358,0.04096141457557678,-0.5121827125549316,0.25440308451652527,-0.04002774879336357,0.5628846883773804,0.25440308451652527,-0.04002774879336357,0.5628846883773804,0.25440308451652527,0.04096141457557678,-0.5121827125549316,0.25440308451652527,0.04096141457557678,13.274211883544922,0.049529846757650375,,23.851487244339882,0.0793650820851326,0.1349206417798996,0.2142857164144516,0.1825396865606308,0.1190476194024086,0.1587301641702652,0.0555555559694767,0.0317460335791111,0.01587301678955555,0.007936508394777775,1.075069746973871,3.4478817322006776,data\benchmark\db\0\m15\m15.off,0,1000.0,506.0,0.19875776767730713,0.2981366515159607,0.1428571492433548,0.1304347813129425,0.09316769987344742,0.08695652335882187,0.03726708143949509,0.006211180239915848,0.0,0.006211180239915848,0.6461340269398591,0.26237624883651733,0.11881188303232193,0.18069307506084442,0.23514851927757263,0.12376237660646439,0.049504950642585754,0.014851485379040241,0.007425742689520121,0.004950494971126318,0.002475247485563159,0.01
8,0.10280374,0.28037384,0.10280374,0.13084112,0.08411215,0.093457945,0.08411215,0.056074765,0.056074765,0.009345794,0.16588784754276276,0.36915886402130127,0.14719626307487488,0.1612149477005005,0.08644859492778778,0.028037382289767265,0.028037382289767265,0.004672897048294544,0.007009345572441816,0.002336448524147272,-0.43077796697616577,-0.37070637941360474,-0.1052696704864502,0.5762280225753784,-0.37070637941360474,-0.1052696704864502,0.5762280225753784,-0.37070637941360474,0.1374259889125824,-0.43077796697616577,-0.37070637941360474,0.1374259889125824,-0.43077796697616577,0.3616805374622345,-0.1052696704864502,0.5762280225753784,0.3616805374622345,-0.1052696704864502,0.5762280225753784,0.3616805374622345,0.1374259889125824,-0.43077796697616577,0.3616805374622345,0.1374259889125824,4.149253845214844,0.17899242043495178,spider,3.5068143259862556,0.09701492637395859,0.17910447716712952,0.26119402050971985,0.14179104566574097,0.11940298229455948,0.11940298229455948,0.02985074557363987,0.03731343150138855,0.007462686393409967,0.007462686393409967,1.1327305517591633,2.4333703320764046,data\benchmark\db\0\m16\m16.off,0,1000.0,536.0,0.14035087823867798,0.14035087823867798,0.2631579041481018,0.1871345043182373,0.1520467847585678,0.08187134563922882,0.02923976629972458,0.0,0.0,0.005847953259944916,0.3410266994527713,0.13785046339035034,0.2429906576871872,0.257009357213974,0.19392523169517517,0.09112149477005005,0.037383176386356354,0.02102803811430931,0.009345794096589088,0.007009345572441816,0.002336448524147272,0.01
9,0.1891892,0.2792793,0.13513513,0.10810811,0.08108108,0.06306306,0.045045044,0.072072074,0.018018018,0.009009009,0.035874441266059875,0.19058296084403992,0.1502242088317871,0.0,0.39237669110298157,0.1031390130519867,0.0,0.0,0.12556053698062897,0.0022421525791287422,-0.5007631778717041,-0.34192129969596863,-0.16723239421844482,0.49921512603759766,-0.34192129969596863,-0.16723239421844482,0.49921512603759766,-0.34192129969596863,0.13636110723018646,-0.5007631778717041,-0.34192129969596863,0.13636110723018646,-0.5007631778717041,0.3174012005329132,-0.16723239421844482,0.49921512603759766,0.3174012005329132,-0.16723239421844482,0.49921512603759766,0.3174012005329132,0.13636110723018646,-0.5007631778717041,0.3174012005329132,0.13636110723018646,3.293806552886963,0.20016169548034668,spider,3.388527620212655,0.10791366547346115,0.14388489723205566,0.26618704199790955,0.1366906464099884,0.1366906464099884,0.10071942210197449,0.06474819779396057,0.035971224308013916,0.0,0.007194244768470526,1.0206776510900433,4.8385522288380125,data\benchmark\db\0\m17\m17.off,0,1000.0,558.0,0.14606741070747375,0.12359550595283508,0.15168538689613342,0.12921348214149475,0.15730337798595428,0.14606741070747375,0.10112359374761581,0.02247191034257412,0.016853932291269302,0.00561797758564353,0.3371484244406893,0.09192825108766556,0.0964125543832779,0.1098654717206955,0.347533643245697,0.1367713063955307,0.15246637165546417,0.006726457271724939,0.044843047857284546,0.011210761964321136,0.0022421525791287422,0.01
