,angle_three_vertices_0,angle_three_vertices_1,angle_three_vertices_2,angle_three_vertices_3,angle_three_vertices_4,angle_three_vertices_5,angle_three_vertices_6,angle_three_vertices_7,angle_three_vertices_8,angle_three_vertices_9,barycenter_vertice_0,barycenter_vertice_1,barycenter_vertice_2,barycenter_vertice_3,barycenter_vertice_4,barycenter_vertice_5,barycenter_vertice_6,barycenter_vertice_7,barycenter_vertice_8,barycenter_vertice_9,bounding_box_0,bounding_box_1,bounding_box_2,bounding_box_3,bounding_box_4,bounding_box_5,bounding_box_6,bounding_box_7,bounding_box_8,bounding_box_9,bounding_box_10,bounding_box_11,bounding_box_12,bounding_box_13,bounding_box_14,bounding_box_15,bounding_box_16,bounding_box_17,bounding_box_18,bounding_box_19,bounding_box_20,bounding_box_21,bounding_box_22,bounding_box_23,bounding_box_ratio,bounding_box_volume,classification,compactness,cube_volume_tetrahedron_0,cube_volume_tetrahedron_1,cube_volume_tetrahedron_2,cube_volume_tetrahedron_3,cube_volume_tetrahedron_4,cube_volume_tetrahedron_5,cube_volume_tetrahedron_6,cube_volume_tetrahedron_7,cube_volume_tetrahedron_8,cube_volume_tetrahedron_9,diameter,eccentricity,file_name,n_quads,n_triangles,n_vertices,square_area_triangle_0,square_area_triangle_1,square_area_triangle_2,square_area_triangle_3,square_area_triangle_4,square_area_triangle_5,square_area_triangle_6,square_area_triangle_7,square_area_triangle_8,square_area_triangle_9,surface_area,two_vertices_0,two_vertices_1,two_vertices_2,two_vertices_3,two_vertices_4,two_vertices_5,two_vertices_6,two_vertices_7,two_vertices_8,two_vertices_9,volume
0,0.109521,0.325043,0.15961,0.105719,0.081684,0.067377,0.063086,0.070692,0.017266,2e-06,0.027643999084830284,0.0723389983177185,0.11233200132846832,0.15505599975585938,0.17239899933338165,0.14681799709796906,0.13508599996566772,0.13307200372219086,0.045152001082897186,0.00010199999815085903,-0.5000081062316895,-0.2859653830528259,-0.014114935882389545,0.5004380941390991,-0.2859653830528259,-0.014114935882389545,0.5004380941390991,-0.2859653830528259,0.014497356489300728,-0.5000081062316895,-0.2859653830528259,0.014497356489300728,-0.5000081062316895,0.2862136662006378,-0.014114935882389545,0.5004380941390991,0.2862136662006378,-0.014114935882389545,0.5004380941390991,0.2862136662006378,0.014497356489300728,-0.5000081062316895,0.2862136662006378,0.014497356489300728,34.965606689453125,0.01637865975499153,door,33.01347132216561,0.040226999670267105,0.12958699464797974,0.1855120062828064,0.2307180017232895,0.22155700623989105,0.14047199487686157,0.046971000730991364,0.004805999808013439,0.00014899999951012433,9.999999974752427e-07,1.149760895104569,11.183520763325276,data\benchmark\db\17\m1708\m1708.off,0,19669.0,10000.0,0.036573998630046844,0.18880300223827362,0.23218299448490143,0.21669000387191772,0.16531099379062653,0.10134900361299515,0.04533899948000908,0.012546000070869923,0.0012039999710395932,9.999999974752427e-07,2.092101831809568,0.07075999677181244,0.1744769960641861,0.2144549936056137,0.2039629966020584,0.15087799727916718,0.0981839969754219,0.05981700122356415,0.025301000103354454,0.0021639999467879534,9.999999974752427e-07,0.049522487012047964
1,0.139794,0.316198,0.142198,0.093841,0.075199,0.065521,0.063631,0.077106,0.026511,1e-06,0.03443700075149536,0.09662400186061859,0.15321500599384308,0.17209400236606598,0.16231000423431396,0.14949500560760498,0.13242900371551514,0.08473899960517883,0.014573000371456146,8.399999933317304e-05,-0.48591816425323486,-0.27657634019851685,-0.0066842371597886086,0.5188302993774414,-0.27657634019851685,-0.0066842371597886086,0.5188302993774414,-0.27657634019851685,0.004600892309099436,-0.48591816425323486,-0.27657634019851685,0.004600892309099436,-0.48591816425323486,0.2572503387928009,-0.0066842371597886086,0.5188302993774414,0.2572503387928009,-0.0066842371597886086,0.5188302993774414,0.2572503387928009,0.004600892309099436,-0.48591816425323486,0.2572503387928009,0.004600892309099436,89.03295135498047,0.0060529098846018314,door,7.118373652647951,0.18952399492263794,0.06802099943161011,0.1320360004901886,0.19351600110530853,0.19659200310707092,0.14062300324440002,0.06464699655771255,0.01440299954265356,0.0006370000191964209,9.999999974752427e-07,1.1270043012931055,9.388385531524285,data\benchmark\db\17\m1709\m1709.off,0,19530.0,9976.0,0.0663599967956543,0.1994899958372116,0.24143299460411072,0.21790499985218048,0.1528570055961609,0.08304399996995926,0.031158000230789185,0.007110000122338533,0.0006419999990612268,9.999999974752427e-07,0.7908412642581298,0.08757200092077255,0.20632199943065643,0.2321619987487793,0.18926799297332764,0.1310800015926361,0.08710599690675735,0.04916900023818016,0.01635199971497059,0.0009679999784566462,9.999999974752427e-07,0.024786625515614957
2,0.168729,0.285951,0.126883,0.094267,0.095695,0.058446,0.060731,0.070036,0.039261,1e-06,0.002329000039026141,0.22825099527835846,0.08765699714422226,0.03209099918603897,0.03522000089287758,0.0418969988822937,0.20667800307273865,0.25896701216697693,0.10680899769067764,0.00010099999781232327,-0.4995359182357788,-0.3336956202983856,-0.06594071537256241,0.5104209184646606,-0.3336956202983856,-0.06594071537256241,0.5104209184646606,-0.3336956202983856,0.0329318642616272,-0.4995359182357788,-0.3336956202983856,0.0329318642616272,-0.4995359182357788,0.23153424263000488,-0.06594071537256241,0.5104209184646606,0.23153424263000488,-0.06594071537256241,0.5104209184646606,0.23153424263000488,0.0329318642616272,-0.4995359182357788,0.23153424263000488,0.0329318642616272,10.214731216430664,0.05644218623638153,door,130.885330210291,0.08701799809932709,0.2164590060710907,0.24898500740528107,0.1830040067434311,0.09589999914169312,0.08011899888515472,0.06662099808454514,0.02148200012743473,0.00041099998634308577,9.999999974752427e-07,1.1397361721310009,15.538151373704114,data\benchmark\db\17\m1710\m1710.off,0,19882.0,10000.0,0.13452300429344177,0.16919200122356415,0.1680230051279068,0.13379700481891632,0.13020899891853333,0.12020500004291534,0.07670500129461288,0.046762000769376755,0.020583000034093857,9.999999974752427e-07,1.1396752462318365,0.1407870054244995,0.08860799670219421,0.10620799660682678,0.20915299654006958,0.19299499690532684,0.0715470016002655,0.06875000149011612,0.1007699966430664,0.021181000396609306,9.999999974752427e-07,0.01
3,0.20418,0.279204,0.116118,0.079114,0.069636,0.062851,0.066037,0.081942,0.040917,1e-06,0.030917000025510788,0.1041330024600029,0.17350800335407257,0.12149100005626678,0.11469700187444687,0.11147099733352661,0.12874500453472137,0.12236600369215012,0.092569999396801,0.00010199999815085903,-0.5331624746322632,-0.17020809650421143,-0.028029877692461014,0.4755517244338989,-0.17020809650421143,-0.028029877692461014,0.4755517244338989,-0.17020809650421143,0.030237138271331787,-0.5331624746322632,-0.17020809650421143,0.030237138271331787,-0.5331624746322632,0.168276846408844,-0.028029877692461014,0.4755517244338989,0.168276846408844,-0.028029877692461014,0.4755517244338989,0.168276846408844,0.030237138271331787,-0.5331624746322632,0.168276846408844,0.030237138271331787,17.31192398071289,0.019894372671842575,door,51.187484434111155,0.02236800082027912,0.11095000058412552,0.21368299424648285,0.2596150040626526,0.21605099737644196,0.1219950020313263,0.04606400057673454,0.00887299980968237,0.00039999998989515007,9.999999974752427e-07,1.0467600362589744,10.336836643315335,data\benchmark\db\17\m1711\m1711.off,0,20921.0,9998.0,0.0283610001206398,0.15334899723529816,0.21252700686454773,0.20374099910259247,0.17039400339126587,0.12334399670362473,0.07186699658632278,0.031050000339746475,0.005365999881178141,9.999999974752427e-07,0.8334356118951748,0.09342300146818161,0.18691599369049072,0.22147099673748016,0.15860800445079803,0.12191999703645706,0.08823499828577042,0.06488099694252014,0.04605900123715401,0.01848600059747696,9.999999974752427e-07,0.01
4,0.156272,0.304052,0.13116,0.093309,0.078541,0.067107,0.066374,0.077712,0.025472,1e-06,0.01686299964785576,0.16242100298404694,0.17806099355220795,0.13033999502658844,0.1106489971280098,0.10499600321054459,0.1114870011806488,0.1280519962310791,0.057002000510692596,0.0001289999927394092,-0.49994876980781555,-0.2631112039089203,-0.034034598618745804,0.5192294120788574,-0.2631112039089203,-0.034034598618745804,0.5192294120788574,-0.2631112039089203,0.028756100684404373,-0.49994876980781555,-0.2631112039089203,0.028756100684404373,-0.49994876980781555,0.25373145937919617,-0.034034598618745804,0.5192294120788574,0.25373145937919617,-0.034034598618745804,0.5192294120788574,0.25373145937919617,0.028756100684404373,-0.49994876980781555,0.25373145937919617,0.028756100684404373,16.231355667114258,0.033075299113988876,door,422.05126192463246,0.048232000321149826,0.1847819983959198,0.2858029901981354,0.2773759961128235,0.15204299986362457,0.04453599825501442,0.0067090000957250595,0.0005050000036135316,1.2999999853491317e-05,9.999999974752427e-07,1.1087984838618001,9.32105130649101,data\benchmark\db\17\m1712\m1712.off,0,18444.0,9254.0,0.06486699730157852,0.21615499258041382,0.25193101167678833,0.21358799934387207,0.14358000457286835,0.07554999738931656,0.027122000232338905,0.006533999927341938,0.0006719999946653843,9.999999974752427e-07,2.222093938768887,0.10718599706888199,0.2072490006685257,0.21848000586032867,0.16391000151634216,0.14491799473762512,0.07883799821138382,0.049963001161813736,0.02532700076699257,0.004127999767661095,9.999999974752427e-07,0.01516124388209987
5,0.198187,0.269198,0.114126,0.094216,0.089738,0.065629,0.059513,0.070863,0.038529,1e-06,0.025818999856710434,0.13050700724124908,0.14792600274085999,0.18512000143527985,0.31440699100494385,0.08979099988937378,0.05751499906182289,0.025328999385237694,0.023478999733924866,0.00010699999984353781,-0.6239626407623291,-0.21375389397144318,-0.02835713140666485,0.37779700756073,-0.21375389397144318,-0.02835713140666485,0.37779700756073,-0.21375389397144318,0.03501301258802414,-0.6239626407623291,-0.21375389397144318,0.03501301258802414,-0.6239626407623291,0.22080695629119873,-0.02835713140666485,0.37779700756073,0.22080695629119873,-0.02835713140666485,0.37779700756073,0.22080695629119873,0.03501301258802414,-0.6239626407623291,0.22080695629119873,0.03501301258802414,15.808069229125977,0.027586640790104866,door,153.61454027054864,0.07837799936532974,0.3173939883708954,0.3643980026245117,0.17130300402641296,0.047474998980760574,0.016776999458670616,0.003809999907389283,0.00043399998685345054,2.9999999242136255e-05,9.999999974752427e-07,1.0899521329848896,9.632528785284421,data\benchmark\db\17\m1713\m1713.off,0,13926.0,7332.0,0.10618100315332413,0.18858499825000763,0.2244269996881485,0.20408299565315247,0.15378999710083008,0.08778800070285797,0.029719000682234764,0.00508899986743927,0.0003370000049471855,9.999999974752427e-07,1.2021580427153424,0.12547600269317627,0.1981779932975769,0.20718899369239807,0.14830200374126434,0.12005399912595749,0.1005610004067421,0.07307200133800507,0.023312000557780266,0.003855000017210841,9.999999974752427e-07,0.01
6,0.148936,0.313123,0.133502,0.088061,0.072309,0.06529,0.067544,0.078156,0.033078,1e-06,0.021227000281214714,0.40002599358558655,0.06590799987316132,0.108924001455307,0.08349800109863281,0.1626870036125183,0.10220800340175629,0.03730100020766258,0.018126999959349632,9.40000027185306e-05,-0.544356107711792,-0.31051763892173767,-0.02400505542755127,0.46728962659835815,-0.31051763892173767,-0.02400505542755127,0.46728962659835815,-0.31051763892173767,0.022035708650946617,-0.544356107711792,-0.31051763892173767,0.022035708650946617,-0.544356107711792,0.19918376207351685,-0.02400505542755127,0.46728962659835815,0.19918376207351685,-0.02400505542755127,0.46728962659835815,0.19918376207351685,0.022035708650946617,-0.544356107711792,0.19918376207351685,0.022035708650946617,21.972827911376953,0.023740332573652267,door,360.99348939483707,0.16631899774074554,0.22380000352859497,0.19793899357318878,0.15779200196266174,0.14092299342155457,0.0830869972705841,0.02645999938249588,0.003558000084012747,0.00012099999730708078,9.999999974752427e-07,1.1111450341348375,7.736396178504043,data\benchmark\db\17\m1714\m1714.off,0,19906.0,9986.0,0.21184100210666656,0.22790199518203735,0.16100899875164032,0.15823499858379364,0.13368600606918335,0.07881899923086166,0.024064000695943832,0.004228000063449144,0.00021499999274965376,9.999999974752427e-07,1.5982715944149597,0.18754300475120544,0.1433430016040802,0.1847669929265976,0.2667970061302185,0.1147409975528717,0.046870000660419464,0.037151999771595,0.0165839996188879,0.002202000003308058,9.999999974752427e-07,0.01
7,0.093997,0.311113,0.162349,0.123909,0.104802,0.076536,0.06735,0.050212,0.009731,1e-06,0.001361000002361834,0.07881099730730057,0.12271499633789062,0.10353399813175201,0.09118100255727768,0.13990700244903564,0.16913899779319763,0.18667100369930267,0.10642500221729279,0.00025599999935366213,-0.496534526348114,-0.25132253766059875,-0.07997603714466095,0.5079217553138733,-0.25132253766059875,-0.07997603714466095,0.5079217553138733,-0.25132253766059875,0.0963163673877716,-0.496534526348114,-0.25132253766059875,0.0963163673877716,-0.496534526348114,0.25952717661857605,-0.07997603714466095,0.5079217553138733,0.25952717661857605,-0.07997603714466095,0.5079217553138733,0.25952717661857605,0.0963163673877716,-0.496534526348114,0.25952717661857605,0.0963163673877716,5.697671890258789,0.09046024829149246,door,19.42356208822771,0.023183999583125114,0.1115259975194931,0.1984650045633316,0.23279599845409393,0.21742700040340424,0.15074199438095093,0.05917000025510788,0.0065299998968839645,0.00015900000289548188,9.999999974752427e-07,1.126720641653683,14.339736968958677,data\benchmark\db\17\m1715\m1715.off,0,8689.0,4404.0,0.02081100083887577,0.10302899777889252,0.1883070021867752,0.21561799943447113,0.18401400744915009,0.13909600675106049,0.09358900040388107,0.04946399852633476,0.0060709998942911625,9.999999974752427e-07,2.5053312769394416,0.06886699795722961,0.13873699307441711,0.16912299394607544,0.1787710040807724,0.1445160061120987,0.12306699901819229,0.09897399693727493,0.06497400254011154,0.012969999574124813,9.999999974752427e-07,0.0846071594477022
8,0.087516,0.312006,0.160743,0.097435,0.108226,0.089369,0.08377,0.054509,0.006425,1e-06,0.001158999977633357,0.05177899822592735,0.17143400013446808,0.2764340043067932,0.37811699509620667,0.021257000043988228,0.02319600060582161,0.058240000158548355,0.01632400043308735,0.0020600000862032175,-0.7140660285949707,-0.4989570379257202,-0.09013447165489197,0.39930975437164307,-0.4989570379257202,-0.09013447165489197,0.39930975437164307,-0.4989570379257202,0.05552147328853607,-0.7140660285949707,-0.4989570379257202,0.05552147328853607,-0.7140660285949707,0.379350483417511,-0.09013447165489197,0.39930975437164307,0.379350483417511,-0.09013447165489197,0.39930975437164307,0.379350483417511,0.05552147328853607,-0.7140660285949707,0.379350483417511,0.05552147328853607,7.643874645233154,0.1424349546432495,door,284.2417028669976,0.29692399501800537,0.2774290144443512,0.17688000202178955,0.13716599345207214,0.08172400295734406,0.027282999828457832,0.001961000030860305,0.0005430000019259751,8.900000102585182e-05,9.999999974752427e-07,1.1206367438614129,12.034343244783349,data\benchmark\db\17\m1716\m1716.off,0,19840.0,9997.0,0.3222289979457855,0.1513890027999878,0.12234699726104736,0.10071499645709991,0.10784800350666046,0.08527600020170212,0.05561500042676926,0.04778899997472763,0.006790999788790941,9.999999974752427e-07,1.779854483724318,0.23141799867153168,0.07684700191020966,0.08194500207901001,0.16874100267887115,0.2390580028295517,0.10310299694538116,0.03802099823951721,0.05408800020813942,0.006777000147849321,1.9999999949504854e-06,0.01324361846163473
9,0.134269,0.310639,0.141122,0.100455,0.08277,0.068873,0.066434,0.073917,0.02152,1e-06,0.043024998158216476,0.08690399676561356,0.1383569985628128,0.17414599657058716,0.17893800139427185,0.2545210123062134,0.06783899664878845,0.037943001836538315,0.018237000331282616,9.000000136438757e-05,-0.6223309636116028,-0.31014418601989746,-0.060134969651699066,0.4319462180137634,-0.31014418601989746,-0.060134969651699066,0.4319462180137634,-0.31014418601989746,0.07025593519210815,-0.6223309636116028,-0.31014418601989746,0.07025593519210815,-0.6223309636116028,0.29424983263015747,-0.060134969651699066,0.4319462180137634,0.29424983263015747,-0.060134969651699066,0.4319462180137634,0.29424983263015747,0.07025593519210815,-0.6223309636116028,0.29424983263015747,0.07025593519210815,8.085511207580566,0.08308493345975876,door,72.14272546218734,0.05084900185465813,0.18080399930477142,0.25763800740242004,0.23996900022029877,0.16306300461292267,0.07951699942350388,0.024953000247478485,0.0030789999291300774,0.00012700000661425292,9.999999974752427e-07,1.1361166616802827,11.604612096348724,data\benchmark\db\17\m1717\m1717.off,0,20439.0,9991.0,0.050158001482486725,0.1572979986667633,0.22031700611114502,0.2100359946489334,0.16506700217723846,0.11045899987220764,0.0596500001847744,0.02299799956381321,0.004015999846160412,9.999999974752427e-07,1.5009607263160785,0.08658599853515625,0.16560499370098114,0.19865299761295319,0.18281100690364838,0.13360600173473358,0.1077049970626831,0.07930000126361847,0.04008200019598007,0.005650999955832958,9.999999974752427e-07,0.020357832358117216
